城市,经度,纬度,经度_y,纬度_y,日期,AQI,范围,质量等级,PM2.5,PM10,SO2,NO2,CO,O3,年,月
济宁,116.59361234853988,35.420177394529645,116.59361234853988,35.420177394529645,2018年6月,120,45~172,轻度污染,32,76,22.0,12.0,0.65,180.0,2018,6
济宁,116.59361234853988,35.420177394529645,116.59361234853988,35.420177394529645,2018年7月,82,32~137,良,24,48,20.0,12.0,0.665,136.0,2018,7
济宁,116.59361234853988,35.420177394529645,116.59361234853988,35.420177394529645,2018年8月,81,19~127,良,29,49,22.0,12.0,0.797,133.0,2018,8
济宁,116.59361234853988,35.420177394529645,116.59361234853988,35.420177394529645,2018年9月,76,34~104,良,34,65,35.0,16.0,0.813,123.0,2018,9
济宁,116.59361234853988,35.420177394529645,116.59361234853988,35.420177394529645,2018年10月,81,53~127,良,44,95,51.0,21.0,0.784,104.0,2018,10
济宁,116.59361234853988,35.420177394529645,116.59361234853988,35.420177394529645,2018年11月,68,0~144,良,47,89,46.0,16.0,1.127,63.0,2018,11
济宁,116.59361234853988,35.420177394529645,116.59361234853988,35.420177394529645,2018年12月,104,50~206,轻度污染,71,140,52.0,19.0,1.168,37.0,2018,12
济宁,116.59361234853988,35.420177394529645,116.59361234853988,35.420177394529645,2019年1月,124,64~214,轻度污染,90,156,55.0,23.0,1.371,52.0,2019,1
济宁,116.59361234853988,35.420177394529645,116.59361234853988,35.420177394529645,2019年2月,112,53~195,轻度污染,83,137,37.0,18.0,1.257,85.0,2019,2
济宁,116.59361234853988,35.420177394529645,116.59361234853988,35.420177394529645,2019年3月,85,55~134,良,54,108,37.0,17.0,0.806,116.0,2019,3
济宁,116.59361234853988,35.420177394529645,116.59361234853988,35.420177394529645,2019年4月,94,47~150,良,64,98,33.0,18.0,0.813,126.0,2019,4
济宁,116.59361234853988,35.420177394529645,116.59361234853988,35.420177394529645,2019年5月,104,55~158,轻度污染,41,85,28.0,20.0,0.739,160.0,2019,5
济宁,116.59361234853988,35.420177394529645,116.59361234853988,35.420177394529645,2019年6月,133,58~171,轻度污染,35,68,19.0,19.0,0.73,195.0,2019,6
济宁,116.59361234853988,35.420177394529645,116.59361234853988,35.420177394529645,2019年7月,109,48~185,轻度污染,31,55,18.0,13.0,0.723,168.0,2019,7
济宁,116.59361234853988,35.420177394529645,116.59361234853988,35.420177394529645,2019年8月,79,27~148,良,25,50,25.0,13.0,0.742,128.0,2019,8
济宁,116.59361234853988,35.420177394529645,116.59361234853988,35.420177394529645,2019年9月,99,50~150,良,40,73,35.0,14.0,0.883,146.0,2019,9
济宁,116.59361234853988,35.420177394529645,116.59361234853988,35.420177394529645,2019年10月,90,39~163,良,55,97,46.0,14.0,0.813,93.0,2019,10
济宁,116.59361234853988,35.420177394529645,116.59361234853988,35.420177394529645,2019年11月,104,43~210,轻度污染,70,116,47.0,17.0,0.843,69.0,2019,11
济宁,116.59361234853988,35.420177394529645,116.59361234853988,35.420177394529645,2019年12月,126,53~267,轻度污染,94,108,51.0,18.0,1.048,44.0,2019,12
济宁,116.59361234853988,35.420177394529645,116.59361234853988,35.420177394529645,2020年1月,158,57~271,中度污染,120,134,49.0,16.0,1.368,65.0,2020,1
济宁,116.59361234853988,35.420177394529645,116.59361234853988,35.420177394529645,2020年2月,84,37~165,良,60,69,19.0,10.0,0.797,89.0,2020,2
济宁,116.59361234853988,35.420177394529645,116.59361234853988,35.420177394529645,2020年3月,79,42~134,良,52,80,28.0,11.0,0.732,105.0,2020,3
济宁,116.59361234853988,35.420177394529645,116.59361234853988,35.420177394529645,2020年4月,84,59~141,良,46,81,30.0,13.0,0.76,129.0,2020,4
济宁,116.59361234853988,35.420177394529645,116.59361234853988,35.420177394529645,2020年5月,103,37~192,轻度污染,36,86,23.0,12.0,0.848,155.0,2020,5
济宁,116.59361234853988,35.420177394529645,116.59361234853988,35.420177394529645,2020年6月,114,37~198,轻度污染,33,74,21.0,10.0,0.853,171.0,2020,6
济宁,116.59361234853988,35.420177394529645,116.59361234853988,35.420177394529645,2020年7月,91,43~161,良,29,52,18.0,8.0,0.894,146.0,2020,7
济宁,116.59361234853988,35.420177394529645,116.59361234853988,35.420177394529645,2020年8月,74,26~156,良,27,50,17.0,6.0,0.981,125.0,2020,8
济宁,116.59361234853988,35.420177394529645,116.59361234853988,35.420177394529645,2020年9月,91,45~166,良,32,64,31.0,12.0,0.94,148.0,2020,9
济宁,116.59361234853988,35.420177394529645,116.59361234853988,35.420177394529645,2020年10月,83,49~128,良,54,86,49.0,14.0,0.968,86.0,2020,10
济宁,116.59361234853988,35.420177394529645,116.59361234853988,35.420177394529645,2020年11月,93,33~186,良,66,90,46.0,15.0,0.987,67.0,2020,11
济宁,116.59361234853988,35.420177394529645,116.59361234853988,35.420177394529645,2020年12月,116,41~239,轻度污染,86,108,46.0,15.0,1.103,57.0,2020,12
济宁,116.59361234853988,35.420177394529645,116.59361234853988,35.420177394529645,2021年1月,138,63~285,轻度污染,88,126,49.0,17.0,1.239,58.0,2021,1
济宁,116.59361234853988,35.420177394529645,116.59361234853988,35.420177394529645,2021年2月,78,46~129,良,53,80,24.0,12.0,0.914,87.0,2021,2
济宁,116.59361234853988,35.420177394529645,116.59361234853988,35.420177394529645,2021年3月,128,35~500,轻度污染,51,77,31.0,11.0,0.942,97.0,2021,3
济宁,116.59361234853988,35.420177394529645,116.59361234853988,35.420177394529645,2021年4月,86,41~416,良,39,57,23.0,10.0,0.827,113.0,2021,4
济宁,116.59361234853988,35.420177394529645,116.59361234853988,35.420177394529645,2021年5月,107,38~500,轻度污染,33,44,18.0,11.0,0.865,139.0,2021,5
济宁,116.59361234853988,35.420177394529645,116.59361234853988,35.420177394529645,2021年6月,119,28~202,轻度污染,30,60,15.0,10.0,0.777,178.0,2021,6
济宁,116.59361234853988,35.420177394529645,116.59361234853988,35.420177394529645,2021年7月,67,27~108,良,18,36,11.0,7.0,0.642,117.0,2021,7
济宁,116.59361234853988,35.420177394529645,116.59361234853988,35.420177394529645,2021年8月,84,23~142,良,26,48,19.0,6.0,0.726,136.0,2021,8
济宁,116.59361234853988,35.420177394529645,116.59361234853988,35.420177394529645,2021年9月,70,28~130,良,22,44,19.0,7.0,0.667,117.0,2021,9
济宁,116.59361234853988,35.420177394529645,116.59361234853988,35.420177394529645,2021年10月,80,23~178,良,51,77,37.0,9.0,0.748,96.0,2021,10
济宁,116.59361234853988,35.420177394529645,116.59361234853988,35.420177394529645,2021年11月,99,29~189,良,68,110,46.0,12.0,0.763,74.0,2021,11
济宁,116.59361234853988,35.420177394529645,116.59361234853988,35.420177394529645,2021年12月,94,33~198,良,65,104,48.0,14.0,0.894,54.0,2021,12
济宁,116.59361234853988,35.420177394529645,116.59361234853988,35.420177394529645,2022年1月,120,62~211,轻度污染,90,115,42.0,13.0,1.132,60.0,2022,1
济宁,116.59361234853988,35.420177394529645,116.59361234853988,35.420177394529645,2022年2月,71,43~142,良,49,72,25.0,12.0,0.714,90.0,2022,2
济宁,116.59361234853988,35.420177394529645,116.59361234853988,35.420177394529645,2022年3月,93,47~153,良,54,122,30.0,12.0,0.838,100.0,2022,3
泰安,117.0944948347959,36.2058580448846,117.0944948347959,36.2058580448846,2013年12月,203,68~376,重度污染,163,233,77.0,124.0,2.043,13.0,2013,12
泰安,117.0944948347959,36.2058580448846,117.0944948347959,36.2058580448846,2014年1月,181,48~348,中度污染,141,198,62.0,100.0,2.284,19.0,2014,1
泰安,117.0944948347959,36.2058580448846,117.0944948347959,36.2058580448846,2014年2月,116,53~355,轻度污染,87,129,44.0,77.0,1.643,25.0,2014,2
泰安,117.0944948347959,36.2058580448846,117.0944948347959,36.2058580448846,2014年3月,112,55~248,轻度污染,79,142,55.0,66.0,1.203,45.0,2014,3
泰安,117.0944948347959,36.2058580448846,117.0944948347959,36.2058580448846,2014年4月,100,35~195,良,65,136,45.0,44.0,1.413,52.0,2014,4
泰安,117.0944948347959,36.2058580448846,117.0944948347959,36.2058580448846,2014年5月,86,35~150,良,56,109,39.0,36.0,1.061,88.0,2014,5
泰安,117.0944948347959,36.2058580448846,117.0944948347959,36.2058580448846,2014年6月,89,38~118,良,64,99,31.0,32.0,1.443,112.0,2014,6
泰安,117.0944948347959,36.2058580448846,117.0944948347959,36.2058580448846,2014年7月,89,53~168,良,53,97,28.0,23.0,1.31,130.0,2014,7
泰安,117.0944948347959,36.2058580448846,117.0944948347959,36.2058580448846,2014年8月,103,51~148,轻度污染,63,106,34.0,32.0,1.532,153.0,2014,8
泰安,117.0944948347959,36.2058580448846,117.0944948347959,36.2058580448846,2014年9月,84,40~171,良,57,98,32.0,33.0,1.533,109.0,2014,9
泰安,117.0944948347959,36.2058580448846,117.0944948347959,36.2058580448846,2014年10月,97,49~194,良,67,120,42.0,39.0,1.439,101.0,2014,10
泰安,117.0944948347959,36.2058580448846,117.0944948347959,36.2058580448846,2014年11月,124,56~214,轻度污染,90,155,55.0,55.0,1.933,53.0,2014,11
泰安,117.0944948347959,36.2058580448846,117.0944948347959,36.2058580448846,2014年12月,134,60~324,轻度污染,93,188,63.0,78.0,1.935,40.0,2014,12
泰安,117.0944948347959,36.2058580448846,117.0944948347959,36.2058580448846,2015年1月,137,52~315,轻度污染,102,169,57.0,69.0,1.897,28.0,2015,1
泰安,117.0944948347959,36.2058580448846,117.0944948347959,36.2058580448846,2015年2月,110,46~229,轻度污染,80,139,43.0,54.0,1.8,45.0,2015,2
泰安,117.0944948347959,36.2058580448846,117.0944948347959,36.2058580448846,2015年3月,106,58~188,轻度污染,71,144,46.0,44.0,1.513,87.0,2015,3
泰安,117.0944948347959,36.2058580448846,117.0944948347959,36.2058580448846,2015年4月,93,42~158,良,59,118,37.0,34.0,1.523,118.0,2015,4
泰安,117.0944948347959,36.2058580448846,117.0944948347959,36.2058580448846,2015年5月,96,48~161,良,52,106,33.0,34.0,1.119,144.0,2015,5
泰安,117.0944948347959,36.2058580448846,117.0944948347959,36.2058580448846,2015年6月,101,28~169,轻度污染,51,104,32.0,26.0,1.287,153.0,2015,6
泰安,117.0944948347959,36.2058580448846,117.0944948347959,36.2058580448846,2015年7月,106,34~179,轻度污染,46,89,29.0,20.0,1.435,159.0,2015,7
泰安,117.0944948347959,36.2058580448846,117.0944948347959,36.2058580448846,2015年8月,87,47~156,良,44,91,35.0,24.0,1.394,137.0,2015,8
泰安,117.0944948347959,36.2058580448846,117.0944948347959,36.2058580448846,2015年9月,80,46~125,良,50,99,37.0,31.0,1.08,103.0,2015,9
泰安,117.0944948347959,36.2058580448846,117.0944948347959,36.2058580448846,2015年10月,113,52~220,轻度污染,79,150,50.0,34.0,1.319,83.0,2015,10
泰安,117.0944948347959,36.2058580448846,117.0944948347959,36.2058580448846,2015年11月,97,33~231,良,71,113,49.0,45.0,1.973,46.0,2015,11
泰安,117.0944948347959,36.2058580448846,117.0944948347959,36.2058580448846,2015年12月,164,34~384,中度污染,124,203,56.0,62.0,2.2,37.0,2015,12
泰安,117.0944948347959,36.2058580448846,117.0944948347959,36.2058580448846,2016年1月,147,57~398,轻度污染,112,176,61.0,66.0,2.2,39.0,2016,1
泰安,117.0944948347959,36.2058580448846,117.0944948347959,36.2058580448846,2016年2月,113,43~258,轻度污染,83,134,45.0,54.0,1.493,86.0,2016,2
泰安,117.0944948347959,36.2058580448846,117.0944948347959,36.2058580448846,2016年3月,105,57~201,轻度污染,68,142,43.0,49.0,1.21,117.0,2016,3
泰安,117.0944948347959,36.2058580448846,117.0944948347959,36.2058580448846,2016年4月,111,63~198,轻度污染,64,151,40.0,31.0,1.09,151.0,2016,4
泰安,117.0944948347959,36.2058580448846,117.0944948347959,36.2058580448846,2016年5月,109,52~191,轻度污染,41,105,35.0,28.0,0.758,155.0,2016,5
泰安,117.0944948347959,36.2058580448846,117.0944948347959,36.2058580448846,2016年6月,126,74~169,轻度污染,40,88,27.0,25.0,0.973,187.0,2016,6
泰安,117.0944948347959,36.2058580448846,117.0944948347959,36.2058580448846,2016年7月,101,43~165,轻度污染,41,77,22.0,17.0,0.897,158.0,2016,7
泰安,117.0944948347959,36.2058580448846,117.0944948347959,36.2058580448846,2016年8月,90,44~164,良,34,63,25.0,16.0,1.006,143.0,2016,8
泰安,117.0944948347959,36.2058580448846,117.0944948347959,36.2058580448846,2016年9月,116,43~181,轻度污染,60,95,37.0,26.0,1.057,170.0,2016,9
泰安,117.0944948347959,36.2058580448846,117.0944948347959,36.2058580448846,2016年10月,76,35~148,良,54,81,37.0,25.0,0.906,84.0,2016,10
泰安,117.0944948347959,36.2058580448846,117.0944948347959,36.2058580448846,2016年11月,116,33~225,轻度污染,86,122,46.0,42.0,1.11,63.0,2016,11
泰安,117.0944948347959,36.2058580448846,117.0944948347959,36.2058580448846,2016年12月,138,55~345,轻度污染,106,154,50.0,56.0,1.523,48.0,2016,12
泰安,117.0944948347959,36.2058580448846,117.0944948347959,36.2058580448846,2017年1月,136,47~258,轻度污染,106,154,49.0,46.0,1.823,64.0,2017,1
泰安,117.0944948347959,36.2058580448846,117.0944948347959,36.2058580448846,2017年2月,112,40~220,轻度污染,83,122,46.0,43.0,1.257,83.0,2017,2
泰安,117.0944948347959,36.2058580448846,117.0944948347959,36.2058580448846,2017年3月,87,44~142,良,62,104,46.0,35.0,0.968,104.0,2017,3
泰安,117.0944948347959,36.2058580448846,117.0944948347959,36.2058580448846,2017年4月,83,50~139,良,48,101,41.0,21.0,1.013,113.0,2017,4
泰安,117.0944948347959,36.2058580448846,117.0944948347959,36.2058580448846,2017年5月,153,79~203,中度污染,36,72,29.0,25.0,0.913,212.0,2017,5
泰安,117.0944948347959,36.2058580448846,117.0944948347959,36.2058580448846,2017年6月,150,67~211,中度污染,44,85,31.0,19.0,0.907,215.0,2017,6
泰安,117.0944948347959,36.2058580448846,117.0944948347959,36.2058580448846,2017年7月,96,44~175,良,35,76,22.0,9.0,0.99,145.0,2017,7
泰安,117.0944948347959,36.2058580448846,117.0944948347959,36.2058580448846,2017年8月,91,39~165,良,29,50,23.0,9.0,0.887,147.0,2017,8
泰安,117.0944948347959,36.2058580448846,117.0944948347959,36.2058580448846,2017年9月,93,52~162,良,38,71,30.0,12.0,1.023,147.0,2017,9
泰安,117.0944948347959,36.2058580448846,117.0944948347959,36.2058580448846,2017年10月,78,28~149,良,54,87,40.0,17.0,1.213,82.0,2017,10
泰安,117.0944948347959,36.2058580448846,117.0944948347959,36.2058580448846,2017年11月,86,31~157,良,62,96,47.0,27.0,1.153,63.0,2017,11
泰安,117.0944948347959,36.2058580448846,117.0944948347959,36.2058580448846,2017年12月,121,27~244,轻度污染,90,130,61.0,35.0,1.526,29.0,2017,12
泰安,117.0944948347959,36.2058580448846,117.0944948347959,36.2058580448846,2018年1月,124,35~298,轻度污染,93,135,50.0,29.0,1.384,49.0,2018,1
泰安,117.0944948347959,36.2058580448846,117.0944948347959,36.2058580448846,2018年2月,89,51~165,良,63,105,38.0,23.0,1.039,70.0,2018,2
泰安,117.0944948347959,36.2058580448846,117.0944948347959,36.2058580448846,2018年3月,81,41~134,良,55,91,33.0,16.0,0.99,98.0,2018,3
泰安,117.0944948347959,36.2058580448846,117.0944948347959,36.2058580448846,2018年4月,75,0~124,良,36,83,27.0,14.0,0.75,120.0,2018,4
泰安,117.0944948347959,36.2058580448846,117.0944948347959,36.2058580448846,2018年5月,89,46~146,良,31,73,25.0,11.0,0.742,145.0,2018,5
泰安,117.0944948347959,36.2058580448846,117.0944948347959,36.2058580448846,2018年6月,116,48~183,轻度污染,28,74,22.0,15.0,0.577,176.0,2018,6
泰安,117.0944948347959,36.2058580448846,117.0944948347959,36.2058580448846,2018年7月,81,28~146,良,25,58,16.0,12.0,0.426,134.0,2018,7
泰安,117.0944948347959,36.2058580448846,117.0944948347959,36.2058580448846,2018年8月,79,15~134,良,25,52,14.0,10.0,0.558,130.0,2018,8
泰安,117.0944948347959,36.2058580448846,117.0944948347959,36.2058580448846,2018年9月,70,44~94,良,28,74,32.0,13.0,0.647,111.0,2018,9
泰安,117.0944948347959,36.2058580448846,117.0944948347959,36.2058580448846,2018年10月,81,46~137,良,43,106,44.0,19.0,0.787,97.0,2018,10
泰安,117.0944948347959,36.2058580448846,117.0944948347959,36.2058580448846,2018年11月,100,0~203,轻度污染,74,123,49.0,17.0,1.073,64.0,2018,11
泰安,117.0944948347959,36.2058580448846,117.0944948347959,36.2058580448846,2018年12月,114,44~246,轻度污染,80,143,51.0,22.0,1.245,42.0,2018,12
泰安,117.0944948347959,36.2058580448846,117.0944948347959,36.2058580448846,2019年1月,147,64~327,轻度污染,111,172,58.0,26.0,1.613,54.0,2019,1
泰安,117.0944948347959,36.2058580448846,117.0944948347959,36.2058580448846,2019年2月,137,56~231,轻度污染,103,144,41.0,22.0,1.254,79.0,2019,2
泰安,117.0944948347959,36.2058580448846,117.0944948347959,36.2058580448846,2019年3月,98,55~214,良,63,120,38.0,17.0,0.8,104.0,2019,3
泰安,117.0944948347959,36.2058580448846,117.0944948347959,36.2058580448846,2019年4月,89,44~135,良,56,110,30.0,16.0,0.767,123.0,2019,4
泰安,117.0944948347959,36.2058580448846,117.0944948347959,36.2058580448846,2019年5月,98,57~174,良,36,94,26.0,13.0,0.4,150.0,2019,5
泰安,117.0944948347959,36.2058580448846,117.0944948347959,36.2058580448846,2019年6月,133,58~173,轻度污染,34,83,23.0,14.0,0.437,196.0,2019,6
泰安,117.0944948347959,36.2058580448846,117.0944948347959,36.2058580448846,2019年7月,108,52~163,轻度污染,33,70,23.0,14.0,0.59,167.0,2019,7
泰安,117.0944948347959,36.2058580448846,117.0944948347959,36.2058580448846,2019年8月,68,22~118,良,21,46,21.0,11.0,0.497,117.0,2019,8
泰安,117.0944948347959,36.2058580448846,117.0944948347959,36.2058580448846,2019年9月,96,40~157,良,38,81,32.0,12.0,0.647,148.0,2019,9
泰安,117.0944948347959,36.2058580448846,117.0944948347959,36.2058580448846,2019年10月,85,37~153,良,48,107,36.0,13.0,0.713,102.0,2019,10
泰安,117.0944948347959,36.2058580448846,117.0944948347959,36.2058580448846,2019年11月,97,45~173,良,61,131,43.0,15.0,0.833,66.0,2019,11
泰安,117.0944948347959,36.2058580448846,117.0944948347959,36.2058580448846,2019年12月,114,50~306,轻度污染,84,121,47.0,18.0,1.155,46.0,2019,12
泰安,117.0944948347959,36.2058580448846,117.0944948347959,36.2058580448846,2020年1月,139,39~291,轻度污染,106,139,43.0,20.0,1.448,62.0,2020,1
泰安,117.0944948347959,36.2058580448846,117.0944948347959,36.2058580448846,2020年2月,80,38~175,良,56,73,19.0,12.0,0.831,89.0,2020,2
泰安,117.0944948347959,36.2058580448846,117.0944948347959,36.2058580448846,2020年3月,78,41~158,良,49,94,26.0,13.0,0.629,104.0,2020,3
泰安,117.0944948347959,36.2058580448846,117.0944948347959,36.2058580448846,2020年4月,84,54~150,良,41,91,29.0,14.0,0.66,128.0,2020,4
泰安,117.0944948347959,36.2058580448846,117.0944948347959,36.2058580448846,2020年5月,101,37~183,轻度污染,31,88,23.0,14.0,0.584,155.0,2020,5
泰安,117.0944948347959,36.2058580448846,117.0944948347959,36.2058580448846,2020年6月,124,47~206,轻度污染,35,92,22.0,15.0,0.607,184.0,2020,6
泰安,117.0944948347959,36.2058580448846,117.0944948347959,36.2058580448846,2020年7月,87,47~169,良,31,62,19.0,13.0,0.51,142.0,2020,7
泰安,117.0944948347959,36.2058580448846,117.0944948347959,36.2058580448846,2020年8月,76,29~148,良,28,53,18.0,10.0,0.49,126.0,2020,8
泰安,117.0944948347959,36.2058580448846,117.0944948347959,36.2058580448846,2020年9月,90,46~179,良,33,75,29.0,13.0,0.663,143.0,2020,9
泰安,117.0944948347959,36.2058580448846,117.0944948347959,36.2058580448846,2020年10月,83,49~128,良,48,110,43.0,16.0,0.852,92.0,2020,10
泰安,117.0944948347959,36.2058580448846,117.0944948347959,36.2058580448846,2020年11月,94,35~178,良,63,115,41.0,16.0,0.883,67.0,2020,11
泰安,117.0944948347959,36.2058580448846,117.0944948347959,36.2058580448846,2020年12月,123,41~267,轻度污染,90,130,47.0,22.0,1.148,52.0,2020,12
泰安,117.0944948347959,36.2058580448846,117.0944948347959,36.2058580448846,2021年1月,127,61~241,轻度污染,63,97,49.0,21.0,1.277,61.0,2021,1
泰安,117.0944948347959,36.2058580448846,117.0944948347959,36.2058580448846,2021年2月,79,44~129,良,51,85,27.0,14.0,0.839,91.0,2021,2
泰安,117.0944948347959,36.2058580448846,117.0944948347959,36.2058580448846,2021年3月,140,38~500,轻度污染,46,67,33.0,14.0,0.735,102.0,2021,3
泰安,117.0944948347959,36.2058580448846,117.0944948347959,36.2058580448846,2021年4月,89,40~500,良,34,57,29.0,13.0,0.63,119.0,2021,4
泰安,117.0944948347959,36.2058580448846,117.0944948347959,36.2058580448846,2021年5月,116,47~474,轻度污染,26,51,20.0,13.0,0.581,151.0,2021,5
泰安,117.0944948347959,36.2058580448846,117.0944948347959,36.2058580448846,2021年6月,126,40~196,轻度污染,28,67,21.0,12.0,0.71,186.0,2021,6
泰安,117.0944948347959,36.2058580448846,117.0944948347959,36.2058580448846,2021年7月,81,28~139,良,20,39,15.0,10.0,0.49,135.0,2021,7
泰安,117.0944948347959,36.2058580448846,117.0944948347959,36.2058580448846,2021年8月,97,30~139,良,26,47,17.0,9.0,0.69,154.0,2021,8
泰安,117.0944948347959,36.2058580448846,117.0944948347959,36.2058580448846,2021年9月,75,30~135,良,19,34,17.0,7.0,0.583,128.0,2021,9
泰安,117.0944948347959,36.2058580448846,117.0944948347959,36.2058580448846,2021年10月,66,24~113,良,39,71,32.0,10.0,0.655,94.0,2021,10
泰安,117.0944948347959,36.2058580448846,117.0944948347959,36.2058580448846,2021年11月,88,30~178,良,59,104,42.0,12.0,0.763,75.0,2021,11
泰安,117.0944948347959,36.2058580448846,117.0944948347959,36.2058580448846,2021年12月,93,28~203,良,65,102,47.0,15.0,0.894,53.0,2021,12
泰安,117.0944948347959,36.2058580448846,117.0944948347959,36.2058580448846,2022年1月,111,40~218,轻度污染,82,108,41.0,14.0,1.055,60.0,2022,1
泰安,117.0944948347959,36.2058580448846,117.0944948347959,36.2058580448846,2022年2月,73,40~149,良,51,69,29.0,12.0,0.832,92.0,2022,2
泰安,117.0944948347959,36.2058580448846,117.0944948347959,36.2058580448846,2022年3月,93,39~167,良,54,120,31.0,12.0,0.805,100.0,2022,3
威海,122.12754097831323,37.5164305480148,122.12754097831323,37.5164305480148,2013年12月,72,29~216,良,47,80,38.0,40.0,0.853,61.0,2013,12
威海,122.12754097831323,37.5164305480148,122.12754097831323,37.5164305480148,2014年1月,88,32~224,良,58,94,32.0,40.0,0.981,70.0,2014,1
威海,122.12754097831323,37.5164305480148,122.12754097831323,37.5164305480148,2014年2月,73,40~144,良,46,75,26.0,29.0,0.896,92.0,2014,2
威海,122.12754097831323,37.5164305480148,122.12754097831323,37.5164305480148,2014年3月,95,55~205,良,56,102,30.0,24.0,0.826,126.0,2014,3
威海,122.12754097831323,37.5164305480148,122.12754097831323,37.5164305480148,2014年4月,88,64~154,良,47,84,32.0,19.0,0.61,139.0,2014,4
威海,122.12754097831323,37.5164305480148,122.12754097831323,37.5164305480148,2014年5月,97,53~168,良,39,90,28.0,18.0,0.568,153.0,2014,5
威海,122.12754097831323,37.5164305480148,122.12754097831323,37.5164305480148,2014年6月,83,49~127,良,36,59,21.0,14.0,0.503,136.0,2014,6
威海,122.12754097831323,37.5164305480148,122.12754097831323,37.5164305480148,2014年7月,85,43~136,良,39,65,20.0,15.0,0.548,140.0,2014,7
威海,122.12754097831323,37.5164305480148,122.12754097831323,37.5164305480148,2014年8月,86,35~145,良,33,57,17.0,19.0,0.529,141.0,2014,8
威海,122.12754097831323,37.5164305480148,122.12754097831323,37.5164305480148,2014年9月,72,38~131,良,21,44,20.0,15.0,0.4,125.0,2014,9
威海,122.12754097831323,37.5164305480148,122.12754097831323,37.5164305480148,2014年10月,74,40~120,良,31,65,23.0,15.0,0.39,124.0,2014,10
威海,122.12754097831323,37.5164305480148,122.12754097831323,37.5164305480148,2014年11月,74,43~187,良,47,80,29.0,23.0,0.63,88.0,2014,11
威海,122.12754097831323,37.5164305480148,122.12754097831323,37.5164305480148,2014年12月,64,31~204,良,37,72,25.0,25.0,0.597,64.0,2014,12
威海,122.12754097831323,37.5164305480148,122.12754097831323,37.5164305480148,2015年1月,70,31~246,良,44,74,27.0,23.0,0.674,67.0,2015,1
威海,122.12754097831323,37.5164305480148,122.12754097831323,37.5164305480148,2015年2月,78,40~272,良,45,91,23.0,21.0,0.571,85.0,2015,2
威海,122.12754097831323,37.5164305480148,122.12754097831323,37.5164305480148,2015年3月,77,42~150,良,44,96,29.0,17.0,0.629,102.0,2015,3
威海,122.12754097831323,37.5164305480148,122.12754097831323,37.5164305480148,2015年4月,88,45~202,良,39,79,24.0,11.0,0.55,140.0,2015,4
威海,122.12754097831323,37.5164305480148,122.12754097831323,37.5164305480148,2015年5月,73,46~113,良,28,64,22.0,12.0,0.461,125.0,2015,5
威海,122.12754097831323,37.5164305480148,122.12754097831323,37.5164305480148,2015年6月,71,41~131,良,33,60,15.0,12.0,0.483,123.0,2015,6
威海,122.12754097831323,37.5164305480148,122.12754097831323,37.5164305480148,2015年7月,53,31~92,良,26,49,19.0,12.0,0.452,92.0,2015,7
威海,122.12754097831323,37.5164305480148,122.12754097831323,37.5164305480148,2015年8月,76,41~142,良,33,60,15.0,12.0,0.642,125.0,2015,8
威海,122.12754097831323,37.5164305480148,122.12754097831323,37.5164305480148,2015年9月,69,41~101,良,21,41,18.0,14.0,0.473,122.0,2015,9
威海,122.12754097831323,37.5164305480148,122.12754097831323,37.5164305480148,2015年10月,69,34~126,良,33,64,20.0,15.0,0.513,110.0,2015,10
威海,122.12754097831323,37.5164305480148,122.12754097831323,37.5164305480148,2015年11月,62,31~144,良,43,59,22.0,18.0,0.617,74.0,2015,11
威海,122.12754097831323,37.5164305480148,122.12754097831323,37.5164305480148,2015年12月,89,28~281,良,64,91,35.0,30.0,0.903,56.0,2015,12
威海,122.12754097831323,37.5164305480148,122.12754097831323,37.5164305480148,2016年1月,68,29~227,良,44,71,35.0,27.0,0.839,60.0,2016,1
威海,122.12754097831323,37.5164305480148,122.12754097831323,37.5164305480148,2016年2月,57,31~119,良,34,62,28.0,22.0,0.855,73.0,2016,2
威海,122.12754097831323,37.5164305480148,122.12754097831323,37.5164305480148,2016年3月,73,38~164,良,41,85,27.0,17.0,0.742,103.0,2016,3
威海,122.12754097831323,37.5164305480148,122.12754097831323,37.5164305480148,2016年4月,96,53~354,良,47,119,30.0,18.0,0.693,119.0,2016,4
威海,122.12754097831323,37.5164305480148,122.12754097831323,37.5164305480148,2016年5月,89,45~166,良,37,73,28.0,16.0,0.54,142.0,2016,5
威海,122.12754097831323,37.5164305480148,122.12754097831323,37.5164305480148,2016年6月,78,32~131,良,27,47,15.0,10.0,0.413,132.0,2016,6
威海,122.12754097831323,37.5164305480148,122.12754097831323,37.5164305480148,2016年7月,56,32~87,良,27,42,13.0,9.0,0.403,100.0,2016,7
威海,122.12754097831323,37.5164305480148,122.12754097831323,37.5164305480148,2016年8月,53,0~207,良,20,36,13.0,8.0,0.448,92.0,2016,8
威海,122.12754097831323,37.5164305480148,122.12754097831323,37.5164305480148,2016年9月,56,0~107,良,25,42,13.0,10.0,0.483,101.0,2016,9
威海,122.12754097831323,37.5164305480148,122.12754097831323,37.5164305480148,2016年10月,48,29~88,优,23,48,17.0,8.0,0.51,85.0,2016,10
威海,122.12754097831323,37.5164305480148,122.12754097831323,37.5164305480148,2016年11月,59,29~120,良,38,67,20.0,14.0,0.63,67.0,2016,11
