name1,name2,value
财务分析,黄浦区,3566.6666666666665
财务分析,普陀区,500.0
财务分析,闵行区,6381.818181818182
财务分析,松江区,6722.222222222223
财务分析,虹口区,0.0
财务分析,宝山区,4200.0
财务分析,嘉定区,9050.0
财务分析,静安区,8200.0
财务分析,崇明区,0.0
财务分析,金山区,10000.0
财务分析,奉贤区,5250.0
法务专员,上海,7352.027027027027
法务专员,青浦区,6035.714285714285
法务专员,杨浦区,8520.0
法务专员,徐汇区,7175.862068965517
法务专员,浦东新区,7520.0
法务专员,长宁区,7195.652173913043
法务专员,黄浦区,7382.35294117647
法务专员,普陀区,5571.428571428572
法务专员,闵行区,7250.0
法务专员,松江区,4890.0
法务专员,虹口区,8277.777777777777
法务专员,宝山区,7166.666666666667
法务专员,嘉定区,7033.333333333333
法务专员,静安区,6514.285714285715
法务专员,崇明区,0.0
法务专员,金山区,9000.0
法务专员,奉贤区,6000.0
法律顾问,上海,6172.727272727273
法律顾问,青浦区,30000.0
法律顾问,杨浦区,0.0
法律顾问,徐汇区,5250.0
法律顾问,浦东新区,8853.333333333334
法律顾问,长宁区,8000.0
法律顾问,黄浦区,0.0
法律顾问,普陀区,0.0
法律顾问,闵行区,6662.5
法律顾问,松江区,0.0
法律顾问,虹口区,5583.333333333333
法律顾问,宝山区,0.0
法律顾问,嘉定区,8500.0
法律顾问,静安区,10000.0
法律顾问,崇明区,0.0
法律顾问,金山区,0.0
法律顾问,奉贤区,0.0
法务主管,上海,9359.060402684563
法务主管,青浦区,10250.0
法务主管,杨浦区,8393.333333333334
法务主管,徐汇区,9169.565217391304
法务主管,浦东新区,8371.929824561403
法务主管,长宁区,6992.592592592592
法务主管,黄浦区,10115.384615384615
法务主管,普陀区,5446.153846153846
法务主管,闵行区,6852.380952380952
法务主管,松江区,5654.545454545455
法务主管,虹口区,6240.0
法务主管,宝山区,9400.0
法务主管,嘉定区,4260.0
法务主管,静安区,7571.428571428572
法务主管,崇明区,0.0
法务主管,金山区,6800.0
法务主管,奉贤区,200.0
前台,上海,4883.7037037037035
前台,青浦区,5125.0
前台,杨浦区,5045.454545454545
前台,徐汇区,5219.565217391304
前台,浦东新区,5432.960893854749
前台,长宁区,5232.558139534884
前台,黄浦区,5179.464285714285
前台,普陀区,4926.829268292683
前台,闵行区,4916.666666666667
前台,松江区,4666.666666666667
前台,虹口区,5105.263157894737
前台,宝山区,4909.090909090909
前台,嘉定区,4608.695652173913
前台,静安区,5492.64705882353
前台,崇明区,6000.0
前台,金山区,5000.0
前台,奉贤区,3777.777777777778
经理助理,上海,6931.496062992126
经理助理,青浦区,5358.823529411765
经理助理,杨浦区,5990.625
经理助理,徐汇区,6996.610169491525
经理助理,浦东新区,7498.089171974522
经理助理,长宁区,7907.317073170731
经理助理,黄浦区,6713.1578947368425
经理助理,普陀区,6912.903225806452
经理助理,闵行区,6926.923076923077
经理助理,松江区,8543.75
经理助理,虹口区,6963.1578947368425
经理助理,宝山区,4833.333333333333
经理助理,嘉定区,6570.0
经理助理,静安区,7200.0
经理助理,崇明区,8000.0
经理助理,金山区,8000.0
经理助理,奉贤区,4885.714285714285
行政经理,上海,6645.341614906833
行政经理,青浦区,6344.444444444444
行政经理,杨浦区,5913.333333333333
行政经理,徐汇区,6162.857142857143
行政经理,浦东新区,6915.384615384615
行政经理,长宁区,5933.333333333333
行政经理,黄浦区,6789.473684210527
行政经理,普陀区,7521.0526315789475
行政经理,闵行区,6654.0
行政经理,松江区,8075.0
行政经理,虹口区,5933.333333333333
行政经理,宝山区,5640.0
行政经理,嘉定区,6193.75
行政经理,静安区,7929.166666666667
行政经理,崇明区,0.0
行政经理,金山区,5837.5
行政经理,奉贤区,3600.0
行政总监,上海,8237.037037037036
行政总监,青浦区,12500.0
行政总监,杨浦区,9833.333333333334
行政总监,徐汇区,7033.333333333333
行政总监,浦东新区,6090.0
行政总监,长宁区,2300.0
行政总监,黄浦区,20587.5
行政总监,普陀区,4600.0
行政总监,闵行区,8378.57142857143
行政总监,松江区,5440.0
行政总监,虹口区,13666.666666666666
行政总监,宝山区,5275.0
行政总监,嘉定区,18250.0
行政总监,静安区,9307.142857142857
行政总监,崇明区,0.0
行政总监,金山区,4000.0
行政总监,奉贤区,6500.0
人力资源主管,上海,7742.553191489362
人力资源主管,青浦区,8666.666666666666
人力资源主管,杨浦区,6000.0
人力资源主管,徐汇区,7650.0
人力资源主管,浦东新区,7808.823529411765
人力资源主管,长宁区,8966.666666666666
人力资源主管,黄浦区,4172.222222222223
人力资源主管,普陀区,6757.142857142857
人力资源主管,闵行区,7606.666666666667
人力资源主管,松江区,4812.5
人力资源主管,虹口区,6900.0
人力资源主管,宝山区,7550.0
人力资源主管,嘉定区,8000.0
人力资源主管,静安区,6327.777777777777
人力资源主管,崇明区,0.0
人力资源主管,金山区,6500.0
人力资源主管,奉贤区,8000.0
hrbp,上海,8113.580246913581
hrbp,青浦区,7117.64705882353
hrbp,杨浦区,6446.428571428572
hrbp,徐汇区,6885.0
hrbp,浦东新区,7336.458333333333
hrbp,长宁区,8055.0
hrbp,黄浦区,8714.285714285714
hrbp,普陀区,7000.0
hrbp,闵行区,6669.090909090909
hrbp,松江区,7375.0
hrbp,虹口区,13462.5
hrbp,宝山区,4415.789473684211
hrbp,嘉定区,7016.666666666667
hrbp,静安区,6682.142857142857
hrbp,崇明区,0.0
hrbp,金山区,7000.0
hrbp,奉贤区,6500.0
培训,上海,6529.411764705882
培训,青浦区,6846.875
培训,杨浦区,8716.666666666666
培训,徐汇区,9572.916666666666
培训,浦东新区,6469.060773480663
培训,长宁区,5377.777777777777
培训,黄浦区,7264.0
培训,普陀区,9514.285714285714
培训,闵行区,8296.153846153846
培训,松江区,9111.111111111111
培训,虹口区,4927.272727272727
培训,宝山区,8650.0
培训,嘉定区,7855.555555555556
培训,静安区,13000.0
培训,崇明区,0.0
培训,金山区,7000.0
培训,奉贤区,6000.0
薪资福利,上海,6826.829268292683
薪资福利,青浦区,7766.666666666667
薪资福利,杨浦区,7986.111111111111
薪资福利,徐汇区,7491.111111111111
薪资福利,浦东新区,7443.5374149659865
薪资福利,长宁区,7532.258064516129
薪资福利,黄浦区,7392.307692307692
薪资福利,普陀区,8057.142857142857
薪资福利,闵行区,7927.272727272727
薪资福利,松江区,7617.391304347826
薪资福利,虹口区,7700.0
薪资福利,宝山区,8316.129032258064
薪资福利,嘉定区,6881.818181818182
薪资福利,静安区,7300.0
薪资福利,崇明区,0.0
薪资福利,金山区,8750.0
薪资福利,奉贤区,8428.57142857143
人力资源总监,上海,10093.846153846154
人力资源总监,青浦区,15300.0
人力资源总监,杨浦区,8322.222222222223
人力资源总监,徐汇区,9623.595505617977
人力资源总监,浦东新区,9344.444444444445
人力资源总监,长宁区,10028.57142857143
人力资源总监,黄浦区,10951.785714285714
人力资源总监,普陀区,8653.333333333334
人力资源总监,闵行区,8996.296296296296
人力资源总监,松江区,12500.0
人力资源总监,虹口区,10533.333333333334
人力资源总监,宝山区,7115.384615384615
人力资源总监,嘉定区,18318.18181818182
人力资源总监,静安区,10369.565217391304
人力资源总监,崇明区,6000.0
人力资源总监,金山区,5325.0
人力资源总监,奉贤区,8000.0
组织发展,上海,12573.684210526315
组织发展,青浦区,5666.666666666667
组织发展,杨浦区,4300.0
组织发展,徐汇区,13811.111111111111
组织发展,浦东新区,4366.666666666667
组织发展,长宁区,8125.0
组织发展,黄浦区,500.0
组织发展,普陀区,3600.0
组织发展,闵行区,10633.333333333334
组织发展,松江区,13000.0
组织发展,虹口区,10333.333333333334
组织发展,宝山区,12666.666666666666
组织发展,嘉定区,450.0
组织发展,静安区,10722.222222222223
组织发展,崇明区,0.0
组织发展,金山区,0.0
组织发展,奉贤区,0.0
会计,上海,6876.315789473684
会计,青浦区,6666.666666666667
会计,杨浦区,6413.793103448276
会计,徐汇区,6429.824561403509
会计,浦东新区,6737.3239436619715
会计,长宁区,6690.476190476191
会计,黄浦区,6255.882352941177
会计,普陀区,6080.645161290323
会计,闵行区,6213.333333333333
会计,松江区,6290.0
会计,虹口区,7052.631578947368
会计,宝山区,6589.473684210527
会计,嘉定区,6343.75
会计,静安区,6610.714285714285
会计,崇明区,0.0
会计,金山区,6400.0
会计,奉贤区,5666.666666666667
财务顾问,上海,8540.0
财务顾问,青浦区,175.0
财务顾问,杨浦区,10000.0
财务顾问,徐汇区,4833.333333333333
财务顾问,浦东新区,6258.333333333333
财务顾问,长宁区,5166.666666666667
财务顾问,黄浦区,6753.846153846154
财务顾问,普陀区,0.0
财务顾问,闵行区,6570.0
财务顾问,松江区,0.0
财务顾问,虹口区,500.0
财务顾问,宝山区,20000.0
财务顾问,嘉定区,0.0
财务顾问,静安区,7050.0
财务顾问,崇明区,0.0
财务顾问,金山区,0.0
财务顾问,奉贤区,0.0
结算,上海,7108.108108108108
结算,青浦区,4341.176470588235
结算,杨浦区,7000.0
结算,徐汇区,5650.0
结算,浦东新区,6407.142857142857
结算,长宁区,6605.263157894737
结算,黄浦区,5700.0
结算,普陀区,5942.857142857143
结算,闵行区,5696.551724137931
结算,松江区,4958.333333333333
结算,虹口区,6636.363636363636
结算,宝山区,7000.0
结算,嘉定区,6500.0
结算,静安区,6892.857142857143
结算,崇明区,0.0
结算,金山区,0.0
结算,奉贤区,6000.0
风控,上海,8487.596899224805
风控,青浦区,9287.5
风控,杨浦区,7500.0
风控,徐汇区,4235.294117647059
风控,浦东新区,7874.137931034483
风控,长宁区,7336.0
风控,黄浦区,6530.0
风控,普陀区,6822.222222222223
风控,闵行区,5985.714285714285
风控,松江区,9333.333333333334
风控,虹口区,7595.833333333333
风控,宝山区,9894.117647058823
风控,嘉定区,6550.0
风控,静安区,5233.333333333333
风控,崇明区,0.0
风控,金山区,0.0
风控,奉贤区,10000.0
财务主管,上海,7105.343511450382
财务主管,青浦区,7583.333333333333
财务主管,杨浦区,6458.333333333333
财务主管,徐汇区,7147.826086956522
财务主管,浦东新区,7188.679245283019
财务主管,长宁区,6600.0
财务主管,黄浦区,5330.0
财务主管,普陀区,7526.315789473684
财务主管,闵行区,6971.698113207547
财务主管,松江区,8013.333333333333
财务主管,虹口区,8750.0
财务主管,宝山区,6442.857142857143
财务主管,嘉定区,7200.0
财务主管,静安区,7238.888888888889
财务主管,崇明区,5000.0
财务主管,金山区,7666.666666666667
财务主管,奉贤区,7500.0
律师,上海,8911.731843575419
律师,青浦区,0.0
律师,杨浦区,6550.0
律师,徐汇区,9629.032258064517
律师,浦东新区,10343.589743589744
律师,长宁区,5535.714285714285
律师,黄浦区,6340.740740740741
律师,普陀区,5250.0
律师,闵行区,8158.823529411765
律师,松江区,10000.0
律师,虹口区,6371.428571428572
律师,宝山区,5100.0
律师,嘉定区,2600.0
律师,静安区,7266.666666666667
律师,崇明区,0.0
律师,金山区,10000.0
律师,奉贤区,3100.0
物仓调度,上海,0.0
物仓调度,青浦区,0.0
物仓调度,杨浦区,0.0
物仓调度,徐汇区,0.0
物仓调度,浦东新区,0.0
物仓调度,长宁区,0.0
物仓调度,黄浦区,0.0
物仓调度,普陀区,0.0
物仓调度,闵行区,0.0
物仓调度,松江区,0.0
物仓调度,虹口区,0.0
物仓调度,宝山区,0.0
物仓调度,嘉定区,0.0
物仓调度,静安区,0.0
物仓调度,崇明区,0.0
物仓调度,金山区,0.0
物仓调度,奉贤区,5000.0
